cutoff,battery_id,policy,method,selected_config,inner_RMSE,candidate_count,exact_peer_count,reference_count,used_peer_count,effective_peer_count
100,45,5_6C_36PER_4_3C_NEWSTRUCTURE,trajectory,"{""L"":20,""tau_scale"":1.5}",0.0012805141558584743,6,6,39,6,5.511916796528947
100,45,5_6C_36PER_4_3C_NEWSTRUCTURE,slope,"{""L"":20,""clip_high"":2.0,""clip_low"":0.25,""tau_scale"":1.5}",0.0006811210707233295,18,6,39,6,5.511916796528947
100,45,5_6C_36PER_4_3C_NEWSTRUCTURE,multivariate,"{""L"":30,""dynamic_weight"":1.0,""tau_scale"":1.5}",0.0012761448603672522,18,6,39,6,5.934516417726081
100,45,5_6C_36PER_4_3C_NEWSTRUCTURE,soft_policy,"{""L"":50,""strategy_tau"":1.0,""tau_scale"":0.75}",0.001102520880520892,18,6,39,39,13.5497042965045
100,46,4_8C_80PER_4_8C_NEWSTRUCTURE,trajectory,"{""L"":50,""tau_scale"":1.5}",0.0012835029186935682,6,4,39,4,2.639562536598369
100,46,4_8C_80PER_4_8C_NEWSTRUCTURE,slope,"{""L"":20,""clip_high"":2.0,""clip_low"":0.25,""tau_scale"":1.5}",0.0006870285973271266,18,4,39,4,2.994565153420244
100,46,4_8C_80PER_4_8C_NEWSTRUCTURE,multivariate,"{""L"":30,""dynamic_weight"":0.5,""tau_scale"":1.5}",0.0012812913498046687,18,4,39,4,3.339394279936683
100,46,4_8C_80PER_4_8C_NEWSTRUCTURE,soft_policy,"{""L"":50,""strategy_tau"":1.0,""tau_scale"":0.75}",0.001103187120440182,18,4,39,39,9.269476175795242
100,47,5C_67PER_4C_NEWSTRUCTURE,trajectory,"{""L"":20,""tau_scale"":1.5}",0.001279860330725961,6,5,39,5,4.460381528561423
100,47,5C_67PER_4C_NEWSTRUCTURE,slope,"{""L"":20,""clip_high"":2.0,""clip_low"":0.25,""tau_scale"":1.5}",0.0006811079766681269,18,5,39,5,4.460381528561423
100,47,5C_67PER_4C_NEWSTRUCTURE,multivariate,"{""L"":30,""dynamic_weight"":1.0,""tau_scale"":1.5}",0.0012755196052291647,18,5,39,5,4.767155319768988
100,47,5C_67PER_4C_NEWSTRUCTURE,soft_policy,"{""L"":50,""strategy_tau"":1.0,""tau_scale"":0.75}",0.001101336369905602,18,5,39,39,14.290244310043814
100,48,5_3C_54PER_4C_NEWSTRUCTURE,trajectory,"{""L"":20,""tau_scale"":1.5}",0.0012796844960387445,6,6,39,6,4.477480073185632
100,48,5_3C_54PER_4C_NEWSTRUCTURE,slope,"{""L"":20,""clip_high"":2.0,""clip_low"":0.25,""tau_scale"":1.5}",0.0006818148346849709,18,6,39,6,4.477480073185632
100,48,5_3C_54PER_4C_NEWSTRUCTURE,multivariate,"{""L"":30,""dynamic_weight"":1.0,""tau_scale"":1.5}",0.0012758030480846136,18,6,39,6,5.085331767630367
100,48,5_3C_54PER_4C_NEWSTRUCTURE,soft_policy,"{""L"":50,""strategy_tau"":1.0,""tau_scale"":0.75}",0.001101967432584229,18,6,39,39,13.269813339241743
100,49,4_8C_80PER_4_8C_NEWSTRUCTURE,trajectory,"{""L"":50,""tau_scale"":1.5}",0.001278163829491199,6,4,39,4,2.6577126493616476
100,49,4_8C_80PER_4_8C_NEWSTRUCTURE,slope,"{""L"":20,""clip_high"":2.0,""clip_low"":0.25,""tau_scale"":1.5}",0.0006807784917109804,18,4,39,4,3.3075025159342486
100,49,4_8C_80PER_4_8C_NEWSTRUCTURE,multivariate,"{""L"":30,""dynamic_weight"":1.0,""tau_scale"":1.5}",0.0012714218027590814,18,4,39,4,2.9507138321481152
100,49,4_8C_80PER_4_8C_NEWSTRUCTURE,soft_policy,"{""L"":50,""strategy_tau"":1.0,""tau_scale"":0.75}",0.0011011557447597315,18,4,39,39,9.546590385188281
125,1,3_6C-80PER_3_6C,trajectory,"{""L"":50,""tau_scale"":0.75}",0.0011295825607538078,6,1,39,1,1.0
125,1,3_6C-80PER_3_6C,slope,"{""L"":50,""clip_high"":2.0,""clip_low"":0.25,""tau_scale"":0.75}",0.0005504546017128933,18,1,39,1,1.0
125,1,3_6C-80PER_3_6C,multivariate,"{""L"":50,""dynamic_weight"":0.25,""tau_scale"":0.75}",0.0011382232454797358,18,1,39,1,1.0
125,1,3_6C-80PER_3_6C,soft_policy,"{""L"":30,""strategy_tau"":1.0,""tau_scale"":0.75}",0.0010160272231250196,18,1,39,39,4.10727099645491
125,3,3_6C-80PER_3_6C,trajectory,"{""L"":30,""tau_scale"":0.75}",0.0011710515452981608,6,1,39,1,1.0
125,3,3_6C-80PER_3_6C,slope,"{""L"":30,""clip_high"":2.0,""clip_low"":0.25,""tau_scale"":1.5}",0.0006332002230028614,18,1,39,1,1.0
125,3,3_6C-80PER_3_6C,multivariate,"{""L"":50,""dynamic_weight"":1.0,""tau_scale"":1.5}",0.0011728431174154218,18,1,39,1,1.0
125,3,3_6C-80PER_3_6C,soft_policy,"{""L"":30,""strategy_tau"":1.0,""tau_scale"":0.75}",0.001017577521022829,18,1,39,39,6.103389197603687
125,4,80PER_3_6C,trajectory,"{""L"":50,""tau_scale"":0.75}",0.0008132397513753423,6,1,39,1,1.0
125,4,80PER_3_6C,slope,"{""L"":20,""clip_high"":1.5,""clip_low"":0.5,""tau_scale"":1.5}",0.0004733540756491935,18,1,39,1,1.0
125,4,80PER_3_6C,multivariate,"{""L"":50,""dynamic_weight"":0.25,""tau_scale"":0.75}",0.0008228003592377071,18,1,39,1,1.0
125,4,80PER_3_6C,soft_policy,"{""L"":20,""strategy_tau"":1.0,""tau_scale"":0.75}",0.00080349610527699,18,1,39,39,6.799612895919729
125,6,80PER_3_6C,trajectory,"{""L"":30,""tau_scale"":0.75}",0.0009759821023213311,6,1,39,1,1.0
125,6,80PER_3_6C,slope,"{""L"":20,""clip_high"":2.0,""clip_low"":0.25,""tau_scale"":0.75}",0.0006631892687746293,18,1,39,1,1.0
125,6,80PER_3_6C,multivariate,"{""L"":30,""dynamic_weight"":0.25,""tau_scale"":0.75}",0.0010043938345229361,18,1,39,1,1.0
125,6,80PER_3_6C,soft_policy,"{""L"":20,""strategy_tau"":1.0,""tau_scale"":0.75}",0.0010489125364002325,18,1,39,39,8.789058447747918
125,7,4_8C_80PER_4_8C,trajectory,"{""L"":20,""tau_scale"":0.75}",0.0012400281310216716,6,1,39,1,1.0
125,7,4_8C_80PER_4_8C,slope,"{""L"":20,""clip_high"":2.0,""clip_low"":0.25,""tau_scale"":0.75}",0.0006868418246232362,18,1,39,1,1.0
125,7,4_8C_80PER_4_8C,multivariate,"{""L"":20,""dynamic_weight"":0.25,""tau_scale"":0.75}",0.0012538089955821045,18,1,39,1,1.0
125,7,4_8C_80PER_4_8C,soft_policy,"{""L"":20,""strategy_tau"":1.0,""tau_scale"":0.75}",0.0010360362237312143,18,1,39,39,15.723964870889743
125,8,4_8C_80PER_4_8C,trajectory,"{""L"":50,""tau_scale"":0.75}",0.001206965591437413,6,1,39,1,1.0
125,8,4_8C_80PER_4_8C,slope,"{""L"":20,""clip_high"":2.0,""clip_low"":0.25,""tau_scale"":0.75}",0.0006489590262804819,18,1,39,1,1.0
125,8,4_8C_80PER_4_8C,multivariate,"{""L"":20,""dynamic_weight"":1.0,""tau_scale"":1.5}",0.0012158884820237914,18,1,39,1,1.0
125,8,4_8C_80PER_4_8C,soft_policy,"{""L"":20,""strategy_tau"":1.0,""tau_scale"":0.75}",0.0009723776826304349,18,1,39,39,11.866047060891166
125,12,5_6C_19PER_4_6C_NEWSTRUCTURE,trajectory,"{""L"":50,""tau_scale"":0.75}",0.001228127116544543,6,6,39,6,2.903663268901217
125,12,5_6C_19PER_4_6C_NEWSTRUCTURE,slope,"{""L"":20,""clip_high"":2.0,""clip_low"":0.25,""tau_scale"":0.75}",0.000683250082556158,18,6,39,6,2.8807034618739027
125,12,5_6C_19PER_4_6C_NEWSTRUCTURE,multivariate,"{""L"":50,""dynamic_weight"":0.25,""tau_scale"":0.75}",0.0012346413971512983,18,6,39,6,4.029332776873942
125,12,5_6C_19PER_4_6C_NEWSTRUCTURE,soft_policy,"{""L"":20,""strategy_tau"":1.0,""tau_scale"":0.75}",0.0010382282978788138,18,6,39,39,10.150779999838614
125,13,5_6C_36PER_4_3C_NEWSTRUCTURE,trajectory,"{""L"":50,""tau_scale"":0.75}",0.0012293111210580987,6,6,39,6,2.9899498409032597
125,13,5_6C_36PER_4_3C_NEWSTRUCTURE,slope,"{""L"":20,""clip_high"":2.0,""clip_low"":0.25,""tau_scale"":0.75}",0.0006855360568513453,18,6,39,6,2.803431601341603
125,13,5_6C_36PER_4_3C_NEWSTRUCTURE,multivariate,"{""L"":50,""dynamic_weight"":0.25,""tau_scale"":0.75}",0.001234731058759547,18,6,39,6,3.1318259734068423
125,13,5_6C_36PER_4_3C_NEWSTRUCTURE,soft_policy,"{""L"":20,""strategy_tau"":1.0,""tau_scale"":0.75}",0.0010383536465786753,18,6,39,39,13.61199274797148
125,15,5_6C_36PER_4_3C_NEWSTRUCTURE,trajectory,"{""L"":50,""tau_scale"":0.75}",0.0012283268172897232,6,6,39,6,3.297839038448466
125,15,5_6C_36PER_4_3C_NEWSTRUCTURE,slope,"{""L"":20,""clip_high"":2.0,""clip_low"":0.25,""tau_scale"":0.75}",0.0006807550298494123,18,6,39,6,2.8040448161182803
125,15,5_6C_36PER_4_3C_NEWSTRUCTURE,multivariate,"{""L"":50,""dynamic_weight"":0.25,""tau_scale"":0.75}",0.0012343688218316485,18,6,39,6,3.616788708902717
125,15,5_6C_36PER_4_3C_NEWSTRUCTURE,soft_policy,"{""L"":20,""strategy_tau"":1.0,""tau_scale"":0.75}",0.0010377593474459358,18,6,39,39,15.116320592725605
125,17,4_8C_80PER_4_8C_NEWSTRUCTURE,trajectory,"{""L"":50,""tau_scale"":0.75}",0.0012273064006520869,6,4,39,4,1.8964857419172303
125,17,4_8C_80PER_4_8C_NEWSTRUCTURE,slope,"{""L"":20,""clip_high"":2.0,""clip_low"":0.25,""tau_scale"":0.75}",0.0006827579556224618,18,4,39,4,2.0527394058188353
125,17,4_8C_80PER_4_8C_NEWSTRUCTURE,multivariate,"{""L"":50,""dynamic_weight"":0.25,""tau_scale"":0.75}",0.0012341024664439244,18,4,39,4,1.8608004316796576
125,17,4_8C_80PER_4_8C_NEWSTRUCTURE,soft_policy,"{""L"":20,""strategy_tau"":1.0,""tau_scale"":0.75}",0.0010342712191325522,18,4,39,39,8.060872266233325
125,18,5C_67PER_4C_NEWSTRUCTURE,trajectory,"{""L"":50,""tau_scale"":0.75}",0.001229065051479884,6,5,39,5,2.4066404627757376
125,18,5C_67PER_4C_NEWSTRUCTURE,slope,"{""L"":20,""clip_high"":2.0,""clip_low"":0.25,""tau_scale"":0.75}",0.0006852736062114528,18,5,39,5,2.6300934066130184
125,18,5C_67PER_4C_NEWSTRUCTURE,multivariate,"{""L"":50,""dynamic_weight"":0.25,""tau_scale"":0.75}",0.0012362823643938899,18,5,39,5,2.6587889285661697
125,18,5C_67PER_4C_NEWSTRUCTURE,soft_policy,"{""L"":20,""strategy_tau"":1.0,""tau_scale"":0.75}",0.001037536932200849,18,5,39,39,12.36882280596752
125,19,5_3C_54PER_4C_NEWSTRUCTURE,trajectory,"{""L"":50,""tau_scale"":0.75}",0.0012286099976335804,6,6,39,6,2.628171147807378
125,19,5_3C_54PER_4C_NEWSTRUCTURE,slope,"{""L"":20,""clip_high"":2.0,""clip_low"":0.25,""tau_scale"":0.75}",0.0006795572085105117,18,6,39,6,2.804531438079802
125,19,5_3C_54PER_4C_NEWSTRUCTURE,multivariate,"{""L"":50,""dynamic_weight"":0.25,""tau_scale"":0.75}",0.0012342133476220144,18,6,39,6,3.0840301430162653
125,19,5_3C_54PER_4C_NEWSTRUCTURE,soft_policy,"{""L"":20,""strategy_tau"":1.0,""tau_scale"":0.75}",0.0010356317246396234,18,6,39,39,13.883586013828854
125,20,4_8C_80PER_4_8C_NEWSTRUCTURE,trajectory,"{""L"":50,""tau_scale"":0.75}",0.0012300784726775827,6,4,39,4,2.7012721704820803
125,20,4_8C_80PER_4_8C_NEWSTRUCTURE,slope,"{""L"":20,""clip_high"":2.0,""clip_low"":0.25,""tau_scale"":0.75}",0.0006818269063566428,18,4,39,4,2.0356278245166575
125,20,4_8C_80PER_4_8C_NEWSTRUCTURE,multivariate,"{""L"":50,""dynamic_weight"":0.25,""tau_scale"":0.75}",0.0012353376058786304,18,4,39,4,2.7260897240013593
125,20,4_8C_80PER_4_8C_NEWSTRUCTURE,soft_policy,"{""L"":20,""strategy_tau"":1.0,""tau_scale"":0.75}",0.001036766074147322,18,4,39,39,8.380047624478918
125,21,5_6C_19PER_4_6C_NEWSTRUCTURE,trajectory,"{""L"":50,""tau_scale"":0.75}",0.001229125112092382,6,6,39,6,2.945736866700693
125,21,5_6C_19PER_4_6C_NEWSTRUCTURE,slope,"{""L"":20,""clip_high"":2.0,""clip_low"":0.25,""tau_scale"":0.75}",0.000684428618008324,18,6,39,6,2.9294163453700754
125,21,5_6C_19PER_4_6C_NEWSTRUCTURE,multivariate,"{""L"":50,""dynamic_weight"":0.25,""tau_scale"":0.75}",0.001235501539079135,18,6,39,6,3.21102871605005
125,21,5_6C_19PER_4_6C_NEWSTRUCTURE,soft_policy,"{""L"":20,""strategy_tau"":1.0,""tau_scale"":0.75}",0.0010403866666885847,18,6,39,39,8.705444060716552
125,22,5_6C_36PER_4_3C_NEWSTRUCTURE,trajectory,"{""L"":50,""tau_scale"":0.75}",0.0012276681303887225,6,6,39,6,2.95110476572045
125,22,5_6C_36PER_4_3C_NEWSTRUCTURE,slope,"{""L"":20,""clip_high"":2.0,""clip_low"":0.25,""tau_scale"":0.75}",0.000679945222550918,18,6,39,6,2.845395083456111
125,22,5_6C_36PER_4_3C_NEWSTRUCTURE,multivariate,"{""L"":50,""dynamic_weight"":0.25,""tau_scale"":0.75}",0.0012334508946377104,18,6,39,6,4.968028341900947
125,22,5_6C_36PER_4_3C_NEWSTRUCTURE,soft_policy,"{""L"":20,""strategy_tau"":1.0,""tau_scale"":0.75}",0.0010374882150015001,18,6,39,39,14.709991498035128
125,23,5_6C_19PER_4_6C_NEWSTRUCTURE,trajectory,"{""L"":50,""tau_scale"":0.75}",0.0012292413974097532,6,6,39,6,2.9646498981402574
125,23,5_6C_19PER_4_6C_NEWSTRUCTURE,slope,"{""L"":20,""clip_high"":2.0,""clip_low"":0.25,""tau_scale"":0.75}",0.0006850304144859446,18,6,39,6,2.932691468557426
125,23,5_6C_19PER_4_6C_NEWSTRUCTURE,multivariate,"{""L"":50,""dynamic_weight"":0.25,""tau_scale"":0.75}",0.0012356631256572926,18,6,39,6,3.160492153926948
125,23,5_6C_19PER_4_6C_NEWSTRUCTURE,soft_policy,"{""L"":20,""strategy_tau"":1.0,""tau_scale"":0.75}",0.0010402243288586987,18,6,39,39,8.669705853433884
125,26,5_3C_54PER_4C_NEWSTRUCTURE,trajectory,"{""L"":50,""tau_scale"":0.75}",0.0012291433957617422,6,6,39,6,3.0620608125016373
125,26,5_3C_54PER_4C_NEWSTRUCTURE,slope,"{""L"":20,""clip_high"":2.0,""clip_low"":0.25,""tau_scale"":0.75}",0.0006857016583625662,18,6,39,6,3.2417340484213057
125,26,5_3C_54PER_4C_NEWSTRUCTURE,multivariate,"{""L"":50,""dynamic_weight"":0.25,""tau_scale"":0.75}",0.0012362767346511142,18,6,39,6,2.9646978161394446
125,26,5_3C_54PER_4C_NEWSTRUCTURE,soft_policy,"{""L"":20,""strategy_tau"":1.0,""tau_scale"":0.75}",0.001038401533209857,18,6,39,39,14.490559933814255
125,27,5_6C_19PER_4_6C_NEWSTRUCTURE,trajectory,"{""L"":50,""tau_scale"":0.75}",0.0012285095421287408,6,6,39,6,3.2407760011201354
125,27,5_6C_19PER_4_6C_NEWSTRUCTURE,slope,"{""L"":20,""clip_high"":2.0,""clip_low"":0.25,""tau_scale"":0.75}",0.0006831415706571207,18,6,39,6,2.7918030628841364
125,27,5_6C_19PER_4_6C_NEWSTRUCTURE,multivariate,"{""L"":50,""dynamic_weight"":0.25,""tau_scale"":0.75}",0.0012357665007368308,18,6,39,6,3.6287269893332055
125,27,5_6C_19PER_4_6C_NEWSTRUCTURE,soft_policy,"{""L"":20,""strategy_tau"":1.0,""tau_scale"":0.75}",0.001039077825196842,18,6,39,39,8.563972475015646
125,28,5_6C_36PER_4_3C_NEWSTRUCTURE,trajectory,"{""L"":50,""tau_scale"":0.75}",0.0012289649154060538,6,6,39,6,3.0175612470854625
125,28,5_6C_36PER_4_3C_NEWSTRUCTURE,slope,"{""L"":20,""clip_high"":2.0,""clip_low"":0.25,""tau_scale"":0.75}",0.0006847949057322579,18,6,39,6,2.9294710429891855
125,28,5_6C_36PER_4_3C_NEWSTRUCTURE,multivariate,"{""L"":50,""dynamic_weight"":0.25,""tau_scale"":0.75}",0.0012357730285130614,18,6,39,6,3.204033136724719
125,28,5_6C_36PER_4_3C_NEWSTRUCTURE,soft_policy,"{""L"":20,""strategy_tau"":1.0,""tau_scale"":0.75}",0.0010391116005406776,18,6,39,39,14.541683550033985
125,29,5C_67PER_4C_NEWSTRUCTURE,trajectory,"{""L"":50,""tau_scale"":0.75}",0.001228857100999799,6,5,39,5,2.5030171192608224
125,29,5C_67PER_4C_NEWSTRUCTURE,slope,"{""L"":20,""clip_high"":2.0,""clip_low"":0.25,""tau_scale"":0.75}",0.0006852991471298217,18,5,39,5,2.72703983898681
125,29,5C_67PER_4C_NEWSTRUCTURE,multivariate,"{""L"":50,""dynamic_weight"":0.25,""tau_scale"":0.75}",0.0012359921084944582,18,5,39,5,2.713536811644802
125,29,5C_67PER_4C_NEWSTRUCTURE,soft_policy,"{""L"":20,""strategy_tau"":1.0,""tau_scale"":0.75}",0.0010369731403958098,18,5,39,39,13.0838068174252
125,30,3_7C_31PER_5_9C_NEWSTRUCTURE,trajectory,"{""L"":30,""tau_scale"":0.75}",0.0013505093439118909,6,1,39,1,1.0
125,30,3_7C_31PER_5_9C_NEWSTRUCTURE,slope,"{""L"":20,""clip_high"":2.0,""clip_low"":0.25,""tau_scale"":0.75}",0.0008627169120447656,18,1,39,1,1.0
125,30,3_7C_31PER_5_9C_NEWSTRUCTURE,multivariate,"{""L"":30,""dynamic_weight"":0.25,""tau_scale"":0.75}",0.0013624048836361668,18,1,39,1,1.0
125,30,3_7C_31PER_5_9C_NEWSTRUCTURE,soft_policy,"{""L"":20,""strategy_tau"":0.5,""tau_scale"":0.75}",0.0011662039382756221,18,1,39,39,1.0000001269627248
125,31,5C_67PER_4C_NEWSTRUCTURE,trajectory,"{""L"":50,""tau_scale"":0.75}",0.001228739789158296,6,5,39,5,2.7541430590603655
125,31,5C_67PER_4C_NEWSTRUCTURE,slope,"{""L"":20,""clip_high"":2.0,""clip_low"":0.25,""tau_scale"":0.75}",0.0006857105791461288,18,5,39,5,3.2363284374961436
125,31,5C_67PER_4C_NEWSTRUCTURE,multivariate,"{""L"":50,""dynamic_weight"":0.25,""tau_scale"":0.75}",0.0012346805361698513,18,5,39,5,3.359117902187904
125,31,5C_67PER_4C_NEWSTRUCTURE,soft_policy,"{""L"":20,""strategy_tau"":1.0,""tau_scale"":0.75}",0.0010381580519225372,18,5,39,39,14.033812387025836
125,32,5_3C_54PER_4C_NEWSTRUCTURE,trajectory,"{""L"":50,""tau_scale"":0.75}",0.0012286532463964943,6,6,39,6,3.0577110516644916
125,32,5_3C_54PER_4C_NEWSTRUCTURE,slope,"{""L"":20,""clip_high"":2.0,""clip_low"":0.25,""tau_scale"":0.75}",0.0006847820997472203,18,6,39,6,3.337645205785387
125,32,5_3C_54PER_4C_NEWSTRUCTURE,multivariate,"{""L"":50,""dynamic_weight"":0.25,""tau_scale"":0.75}",0.0012356651038497343,18,6,39,6,3.053125733594877
125,32,5_3C_54PER_4C_NEWSTRUCTURE,soft_policy,"{""L"":20,""strategy_tau"":1.0,""tau_scale"":0.75}",0.0010378152500045462,18,6,39,39,14.85166775484369
125,33,5_6C_19PER_4_6C_NEWSTRUCTURE,trajectory,"{""L"":50,""tau_scale"":0.75}",0.0012285342148230113,6,6,39,6,3.1432147294644692
125,33,5_6C_19PER_4_6C_NEWSTRUCTURE,slope,"{""L"":20,""clip_high"":2.0,""clip_low"":0.25,""tau_scale"":0.75}",0.0006826605521218234,18,6,39,6,3.5922197979578865
125,33,5_6C_19PER_4_6C_NEWSTRUCTURE,multivariate,"{""L"":50,""dynamic_weight"":0.25,""tau_scale"":0.75}",0.0012354483723932012,18,6,39,6,3.1874396952599464
125,33,5_6C_19PER_4_6C_NEWSTRUCTURE,soft_policy,"{""L"":20,""strategy_tau"":1.0,""tau_scale"":0.75}",0.001038285914317849,18,6,39,39,11.13557952176976
125,34,5_6C_36PER_4_3C_NEWSTRUCTURE,trajectory,"{""L"":50,""tau_scale"":0.75}",0.0012286095638440204,6,6,39,6,3.0100287932835132
125,34,5_6C_36PER_4_3C_NEWSTRUCTURE,slope,"{""L"":20,""clip_high"":2.0,""clip_low"":0.25,""tau_scale"":0.75}",0.0006850191019533601,18,6,39,6,3.112317018386241
125,34,5_6C_36PER_4_3C_NEWSTRUCTURE,multivariate,"{""L"":50,""dynamic_weight"":0.25,""tau_scale"":0.75}",0.0012356362541041013,18,6,39,6,3.1760494378996778
125,34,5_6C_36PER_4_3C_NEWSTRUCTURE,soft_policy,"{""L"":20,""strategy_tau"":1.0,""tau_scale"":0.75}",0.0010389318002529473,18,6,39,39,14.316784221556587
125,35,3_7C_31PER_5_9C_NEWSTRUCTURE,trajectory,"{""L"":50,""tau_scale"":0.75}",0.0011794477848903204,6,1,39,1,1.0
125,35,3_7C_31PER_5_9C_NEWSTRUCTURE,slope,"{""L"":20,""clip_high"":2.0,""clip_low"":0.25,""tau_scale"":0.75}",0.0007199592081802419,18,1,39,1,1.0
125,35,3_7C_31PER_5_9C_NEWSTRUCTURE,multivariate,"{""L"":50,""dynamic_weight"":0.25,""tau_scale"":0.75}",0.0011930716441823502,18,1,39,1,1.0
125,35,3_7C_31PER_5_9C_NEWSTRUCTURE,soft_policy,"{""L"":20,""strategy_tau"":2.0,""tau_scale"":0.75}",0.0009610822852719757,18,1,39,39,7.256736545545114
125,36,5_3C_54PER_4C_NEWSTRUCTURE,trajectory,"{""L"":50,""tau_scale"":0.75}",0.001228310264447983,6,6,39,6,3.0476197410016606
125,36,5_3C_54PER_4C_NEWSTRUCTURE,slope,"{""L"":20,""clip_high"":2.0,""clip_low"":0.25,""tau_scale"":0.75}",0.0006818445287745939,18,6,39,6,3.3237063687650044
125,36,5_3C_54PER_4C_NEWSTRUCTURE,multivariate,"{""L"":50,""dynamic_weight"":0.25,""tau_scale"":0.75}",0.0012339254991978242,18,6,39,6,3.2389600810620087
125,36,5_3C_54PER_4C_NEWSTRUCTURE,soft_policy,"{""L"":20,""strategy_tau"":1.0,""tau_scale"":0.75}",0.0010377837791794207,18,6,39,39,12.664749532723803
125,37,5C_67PER_4C_NEWSTRUCTURE,trajectory,"{""L"":50,""tau_scale"":0.75}",0.0012287199221721655,6,5,39,5,2.54316788995282
125,37,5C_67PER_4C_NEWSTRUCTURE,slope,"{""L"":20,""clip_high"":2.0,""clip_low"":0.25,""tau_scale"":0.75}",0.0006849199288309056,18,5,39,5,2.7768666094100203
125,37,5C_67PER_4C_NEWSTRUCTURE,multivariate,"{""L"":50,""dynamic_weight"":0.25,""tau_scale"":0.75}",0.0012357180956225635,18,5,39,5,2.69325727286378
125,37,5C_67PER_4C_NEWSTRUCTURE,soft_policy,"{""L"":20,""strategy_tau"":1.0,""tau_scale"":0.75}",0.0010378814108445082,18,5,39,39,13.646886256192913
125,38,5_3C_54PER_4C_NEWSTRUCTURE,trajectory,"{""L"":50,""tau_scale"":0.75}",0.0012281400729707936,6,6,39,6,2.5527059587707264
125,38,5_3C_54PER_4C_NEWSTRUCTURE,slope,"{""L"":20,""clip_high"":2.0,""clip_low"":0.25,""tau_scale"":0.75}",0.0006850488038705678,18,6,39,6,3.0435638202343194
125,38,5_3C_54PER_4C_NEWSTRUCTURE,multivariate,"{""L"":50,""dynamic_weight"":0.25,""tau_scale"":0.75}",0.0012354589086603731,18,6,39,6,3.34606164468546
125,38,5_3C_54PER_4C_NEWSTRUCTURE,soft_policy,"{""L"":20,""strategy_tau"":1.0,""tau_scale"":0.75}",0.001039258219768543,18,6,39,39,14.367701542806083
125,39,5_6C_19PER_4_6C_NEWSTRUCTURE,trajectory,"{""L"":50,""tau_scale"":0.75}",0.0012288483778417315,6,6,39,6,3.0009013239353637
125,39,5_6C_19PER_4_6C_NEWSTRUCTURE,slope,"{""L"":20,""clip_high"":2.0,""clip_low"":0.25,""tau_scale"":0.75}",0.0006856255703092077,18,6,39,6,2.7827191878049278
125,39,5_6C_19PER_4_6C_NEWSTRUCTURE,multivariate,"{""L"":50,""dynamic_weight"":0.25,""tau_scale"":0.75}",0.0012362361295980761,18,6,39,6,3.3482883744460774
125,39,5_6C_19PER_4_6C_NEWSTRUCTURE,soft_policy,"{""L"":20,""strategy_tau"":1.0,""tau_scale"":0.75}",0.0010399131826310238,18,6,39,39,8.221698427099813
125,40,5_6C_36PER_4_3C_NEWSTRUCTURE,trajectory,"{""L"":50,""tau_scale"":0.75}",0.001228680422297107,6,6,39,6,3.0172649911379272
125,40,5_6C_36PER_4_3C_NEWSTRUCTURE,slope,"{""L"":20,""clip_high"":2.0,""clip_low"":0.25,""tau_scale"":0.75}",0.0006868435127534825,18,6,39,6,3.159836099107161
125,40,5_6C_36PER_4_3C_NEWSTRUCTURE,multivariate,"{""L"":50,""dynamic_weight"":0.25,""tau_scale"":0.75}",0.0012356681793574038,18,6,39,6,3.0932991686335867
125,40,5_6C_36PER_4_3C_NEWSTRUCTURE,soft_policy,"{""L"":20,""strategy_tau"":1.0,""tau_scale"":0.75}",0.0010392100802295735,18,6,39,39,15.319771430727187
125,41,4_8C_80PER_4_8C_NEWSTRUCTURE,trajectory,"{""L"":50,""tau_scale"":0.75}",0.00122850535021601,6,4,39,4,2.365748839497326
125,41,4_8C_80PER_4_8C_NEWSTRUCTURE,slope,"{""L"":20,""clip_high"":2.0,""clip_low"":0.25,""tau_scale"":1.5}",0.0006907693683594248,18,4,39,4,3.8343261048674115
125,41,4_8C_80PER_4_8C_NEWSTRUCTURE,multivariate,"{""L"":50,""dynamic_weight"":0.25,""tau_scale"":0.75}",0.0012340108303635292,18,4,39,4,3.6260036864359804
125,41,4_8C_80PER_4_8C_NEWSTRUCTURE,soft_policy,"{""L"":20,""strategy_tau"":1.0,""tau_scale"":0.75}",0.0010395831095242382,18,4,39,39,13.715301847395743
125,42,5C_67PER_4C_NEWSTRUCTURE,trajectory,"{""L"":50,""tau_scale"":0.75}",0.001229548684748585,6,5,39,5,2.481978118854064
125,42,5C_67PER_4C_NEWSTRUCTURE,slope,"{""L"":20,""clip_high"":2.0,""clip_low"":0.25,""tau_scale"":0.75}",0.0006814099377250229,18,5,39,5,3.1715419272550176
125,42,5C_67PER_4C_NEWSTRUCTURE,multivariate,"{""L"":50,""dynamic_weight"":0.25,""tau_scale"":0.75}",0.001236442895384765,18,5,39,5,3.0815291141341965
125,42,5C_67PER_4C_NEWSTRUCTURE,soft_policy,"{""L"":20,""strategy_tau"":1.0,""tau_scale"":0.75}",0.0010373321376367906,18,5,39,39,16.756402360352094
125,43,5_3C_54PER_4C_NEWSTRUCTURE,trajectory,"{""L"":50,""tau_scale"":0.75}",0.0012286442461463497,6,6,39,6,2.7849635783242443
125,43,5_3C_54PER_4C_NEWSTRUCTURE,slope,"{""L"":20,""clip_high"":2.0,""clip_low"":0.25,""tau_scale"":0.75}",0.0006845085555743016,18,6,39,6,3.0508764193336444
